public_id,split,runtime_sec,volume_load_sec,roi_sec,inference_sec,volume_shape,roi_shape
mela_0221,train,2.370572090148926,2.354578733444214,0.015993356704711914,0.0,"(512, 512, 639)","(512, 512, 10)"
mela_0222,train,1.8621184825897217,1.806671142578125,0.05544734001159668,0.0,"(512, 512, 478)","(512, 512, 10)"
mela_0223,train,1.0014219284057617,0.9591631889343262,0.04225873947143555,0.0,"(512, 512, 255)","(512, 512, 10)"
mela_0224,train,1.976438045501709,1.960580587387085,0.015857458114624023,0.0,"(512, 512, 495)","(512, 512, 10)"
mela_0225,train,1.8866465091705322,1.8552734851837158,0.01570272445678711,0.015670299530029297,"(512, 512, 502)","(512, 512, 10)"
mela_0226,train,1.3583204746246338,1.32749342918396,0.030827045440673828,0.0,"(512, 512, 348)","(512, 512, 10)"
mela_0227,train,1.751727819442749,1.7318673133850098,0.017849206924438477,0.0020112991333007812,"(512, 512, 429)","(512, 512, 10)"
mela_0228,train,2.3133082389831543,2.2840569019317627,0.02724456787109375,0.0020067691802978516,"(512, 512, 529)","(512, 512, 10)"
mela_0229,train,2.8040390014648438,2.740661859512329,0.06136751174926758,0.0020096302032470703,"(512, 512, 568)","(512, 512, 10)"
mela_0230,train,2.5073366165161133,2.4347546100616455,0.06596827507019043,0.006613731384277344,"(512, 512, 429)","(512, 512, 10)"
mela_0231,train,2.69944429397583,2.6536169052124023,0.030000925064086914,0.01582646369934082,"(512, 512, 458)","(512, 512, 10)"
mela_0232,train,2.2587358951568604,2.195254325866699,0.06147122383117676,0.002010345458984375,"(512, 512, 449)","(512, 512, 10)"
mela_0233,train,1.5433924198150635,1.5013103485107422,0.04208207130432129,0.0,"(512, 512, 295)","(512, 512, 10)"
mela_0234,train,3.2199745178222656,3.20424222946167,0.015732288360595703,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0235,train,2.8330752849578857,2.8013179302215576,0.031757354736328125,0.0,"(512, 512, 476)","(512, 512, 10)"
mela_0236,train,4.07416844367981,4.012402057647705,0.06176638603210449,0.0,"(512, 512, 648)","(512, 512, 10)"
mela_0237,train,2.282119035720825,2.2225451469421387,0.05756855010986328,0.002005338668823242,"(512, 512, 453)","(512, 512, 10)"
mela_0238,train,2.293602228164673,2.261723041534424,0.03187918663024902,0.0,"(512, 512, 527)","(512, 512, 10)"
mela_0239,train,1.8630180358886719,1.8232698440551758,0.03774142265319824,0.0020067691802978516,"(512, 512, 429)","(512, 512, 10)"
mela_0240,train,1.6899621486663818,1.6516907215118408,0.036263227462768555,0.002008199691772461,"(512, 512, 330)","(512, 512, 10)"
mela_0241,train,1.5703814029693604,1.5529444217681885,0.01598644256591797,0.0014505386352539062,"(512, 512, 296)","(512, 512, 10)"
mela_0242,train,2.1388049125671387,2.1231284141540527,0.015676498413085938,0.0,"(512, 512, 491)","(512, 512, 10)"
mela_0243,train,2.375446319580078,2.3278465270996094,0.04458141326904297,0.0030183792114257812,"(512, 512, 501)","(512, 512, 10)"
mela_0244,train,1.8162741661071777,1.7684857845306396,0.047788381576538086,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0245,train,2.213310480117798,2.1727354526519775,0.04057502746582031,0.0,"(512, 512, 596)","(512, 512, 10)"
mela_0246,train,2.1062748432159424,2.0730197429656982,0.03325510025024414,0.0,"(512, 512, 510)","(512, 512, 10)"
mela_0247,train,1.8105077743530273,1.770348072052002,0.04015970230102539,0.0,"(512, 512, 482)","(512, 512, 10)"
mela_0248,train,2.2419192790985107,2.2234160900115967,0.018503189086914062,0.0,"(512, 512, 579)","(512, 512, 10)"
mela_0249,train,1.7419867515563965,1.6942033767700195,0.04778337478637695,0.0,"(512, 512, 451)","(512, 512, 10)"
mela_0250,train,1.3277363777160645,1.2863295078277588,0.026409387588500977,0.014997482299804688,"(512, 512, 320)","(512, 512, 10)"
mela_0251,train,1.4254977703094482,1.4096755981445312,0.015822172164916992,0.0,"(512, 512, 366)","(512, 512, 10)"
mela_0252,train,2.2024781703948975,2.174909830093384,0.025562763214111328,0.0020055770874023438,"(512, 512, 543)","(512, 512, 10)"
mela_0253,train,2.008552074432373,1.9767754077911377,0.03177666664123535,0.0,"(512, 512, 495)","(512, 512, 10)"
mela_0254,train,2.5399842262268066,2.5078978538513184,0.03208637237548828,0.0,"(512, 512, 543)","(512, 512, 10)"
mela_0255,train,2.322131395339966,2.2744734287261963,0.04765796661376953,0.0,"(512, 512, 519)","(512, 512, 10)"
mela_0256,train,1.4542758464813232,1.4169058799743652,0.03736996650695801,0.0,"(512, 512, 320)","(512, 512, 10)"
mela_0257,train,2.3522088527679443,2.337277412414551,0.014931440353393555,0.0,"(512, 512, 512)","(512, 512, 10)"
mela_0258,train,2.1923775672912598,2.1408298015594482,0.05154776573181152,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0259,train,1.7568283081054688,1.7253084182739258,0.03151988983154297,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0260,train,2.2023651599884033,2.170705556869507,0.031659603118896484,0.0,"(512, 512, 543)","(512, 512, 10)"
mela_0771,val,1.2141518592834473,1.161116361618042,0.05303549766540527,0.0,"(512, 512, 320)","(512, 512, 10)"
mela_0772,val,1.5052590370178223,1.495490550994873,0.009768486022949219,0.0,"(512, 512, 395)","(512, 512, 10)"
mela_0773,val,1.703401803970337,1.666593074798584,0.03680872917175293,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0774,val,1.9672629833221436,1.9355816841125488,0.03168129920959473,0.0,"(512, 512, 505)","(512, 512, 10)"
mela_0775,val,1.2564997673034668,1.2246265411376953,0.031873226165771484,0.0,"(512, 512, 320)","(512, 512, 10)"
mela_0776,val,1.9713134765625,1.9535181522369385,0.015788555145263672,0.0020067691802978516,"(512, 512, 514)","(512, 512, 10)"
mela_0777,val,1.647505760192871,1.6096994876861572,0.03780627250671387,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0778,val,1.4241211414337158,1.392331838607788,0.031789302825927734,0.0,"(512, 512, 377)","(512, 512, 10)"
mela_0779,val,1.8877594470977783,1.871917724609375,0.01584172248840332,0.0,"(512, 512, 512)","(512, 512, 10)"
mela_0780,val,1.8330905437469482,1.785853385925293,0.04723715782165527,0.0,"(512, 512, 470)","(512, 512, 10)"
mela_0781,val,2.147254705429077,2.105792999267578,0.02568531036376953,0.015776395797729492,"(512, 512, 509)","(512, 512, 10)"
mela_0782,val,1.4039239883422852,1.3675105571746826,0.03641343116760254,0.0,"(512, 512, 296)","(512, 512, 10)"
mela_0783,val,2.3030362129211426,2.2832305431365967,0.017800092697143555,0.0020055770874023438,"(512, 512, 525)","(512, 512, 10)"
mela_0784,val,2.3591468334198,2.3101842403411865,0.04695630073547363,0.0020062923431396484,"(512, 512, 515)","(512, 512, 10)"
mela_0785,val,1.3290719985961914,1.2855052947998047,0.04356670379638672,0.0,"(512, 512, 296)","(512, 512, 10)"
mela_0786,val,1.3819489479064941,1.364893913269043,0.013043642044067383,0.002005338668823242,"(512, 512, 320)","(512, 512, 10)"
mela_0787,val,1.4954924583435059,1.479706048965454,0.01378011703491211,0.0020062923431396484,"(512, 512, 388)","(512, 512, 10)"
mela_0788,val,1.8231136798858643,1.8073744773864746,0.01573920249938965,0.0,"(512, 512, 469)","(512, 512, 10)"
mela_0789,val,1.595914363861084,1.5645766258239746,0.031337738037109375,0.0,"(512, 512, 410)","(512, 512, 10)"
mela_0790,val,1.046057939529419,1.0069825649261475,0.03707170486450195,0.0020036697387695312,"(512, 512, 287)","(512, 512, 10)"
mela_0791,val,1.825087547302246,1.8201813697814941,0.004906177520751953,0.0,"(512, 512, 469)","(512, 512, 10)"
mela_0792,val,1.596405029296875,1.5515153408050537,0.03165793418884277,0.013231754302978516,"(512, 512, 399)","(512, 512, 10)"
mela_0793,val,1.150383710861206,1.1189095973968506,0.015748023986816406,0.015726089477539062,"(512, 512, 315)","(512, 512, 10)"
mela_0794,val,1.7872138023376465,1.772568941116333,0.014644861221313477,0.0,"(512, 512, 466)","(512, 512, 10)"
mela_0795,val,1.942129373550415,1.8945238590240479,0.031917572021484375,0.015687942504882812,"(512, 512, 490)","(512, 512, 10)"
mela_0796,val,0.26255035400390625,0.21551132202148438,0.047039031982421875,0.0,"(512, 512, 57)","(512, 512, 10)"
mela_0797,val,2.295231819152832,2.295231819152832,0.0,0.0,"(512, 512, 539)","(512, 512, 10)"
mela_0798,val,1.6996569633483887,1.6836307048797607,0.01602625846862793,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0799,val,1.685237169265747,1.6597626209259033,0.02547454833984375,0.0,"(512, 512, 457)","(512, 512, 10)"
mela_0800,val,1.8087639808654785,1.7827625274658203,0.026001453399658203,0.0,"(512, 512, 401)","(512, 512, 10)"
mela_0801,val,1.2891619205474854,1.2696492671966553,0.019512653350830078,0.0,"(512, 512, 297)","(512, 512, 10)"
mela_0802,val,2.353827476501465,2.3357088565826416,0.018118619918823242,0.0,"(512, 512, 537)","(512, 512, 10)"
mela_0803,val,2.1767191886901855,2.1285743713378906,0.04770302772521973,0.0004417896270751953,"(512, 512, 485)","(512, 512, 10)"
mela_0804,val,2.145272970199585,2.116645336151123,0.028627634048461914,0.0,"(512, 512, 481)","(512, 512, 10)"
mela_0805,val,0.8756394386291504,0.8122425079345703,0.031537532806396484,0.031859397888183594,"(768, 768, 101)","(768, 768, 0)"
mela_0806,val,1.9334473609924316,1.9204204082489014,0.011024236679077148,0.002002716064453125,"(512, 512, 429)","(512, 512, 10)"
mela_0807,val,1.6540372371673584,1.6282222270965576,0.023810148239135742,0.002004861831665039,"(512, 512, 433)","(512, 512, 10)"
mela_0808,val,2.1077260971069336,2.077343702316284,0.030382394790649414,0.0,"(512, 512, 550)","(512, 512, 10)"
mela_0809,val,1.7018685340881348,1.6522040367126465,0.04765892028808594,0.0020055770874023438,"(512, 512, 429)","(512, 512, 10)"
mela_0810,val,1.6550817489624023,1.6234791278839111,0.03160262107849121,0.0,"(512, 512, 420)","(512, 512, 10)"
mela_0811,val,2.0043087005615234,1.9883716106414795,0.015937089920043945,0.0,"(512, 512, 516)","(512, 512, 10)"
mela_0812,val,1.247283935546875,1.2049086093902588,0.04137563705444336,0.0009996891021728516,"(512, 512, 320)","(512, 512, 10)"
mela_0813,val,1.8975591659545898,1.881892204284668,0.015666961669921875,0.0,"(512, 512, 498)","(512, 512, 10)"
mela_0814,val,1.672422170639038,1.6507883071899414,0.02163386344909668,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0815,val,1.9737548828125,1.9260952472686768,0.04213976860046387,0.005519866943359375,"(512, 512, 505)","(512, 512, 10)"
mela_0816,val,1.7235970497131348,1.6914689540863037,0.032128095626831055,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0817,val,2.0228822231292725,2.0006158351898193,0.022266387939453125,0.0,"(512, 512, 465)","(512, 512, 10)"
mela_0818,val,1.4446606636047363,1.4152278900146484,0.02943277359008789,0.0,"(512, 512, 320)","(512, 512, 10)"
mela_0819,val,2.735206365585327,2.714996337890625,0.01820230484008789,0.002007722854614258,"(512, 512, 621)","(512, 512, 10)"
mela_0820,val,0.3135230541229248,0.2650482654571533,0.048474788665771484,0.0,"(512, 512, 60)","(512, 512, 10)"
mela_0821,val,2.0722954273223877,2.0686323642730713,0.0036630630493164062,0.0,"(512, 512, 463)","(512, 512, 10)"
mela_0822,val,1.7149198055267334,1.6829981803894043,0.0319216251373291,0.0,"(512, 512, 378)","(512, 512, 10)"
mela_0823,val,1.4424269199371338,1.4092254638671875,0.03202939033508301,0.0011720657348632812,"(512, 512, 376)","(512, 512, 10)"
mela_0824,val,1.7346816062927246,1.7236545085906982,0.011027097702026367,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0825,val,1.3832268714904785,1.3514811992645264,0.03174567222595215,0.0,"(512, 512, 351)","(512, 512, 10)"
mela_0826,val,2.113971710205078,2.0821049213409424,0.03186678886413574,0.0,"(512, 512, 556)","(512, 512, 10)"
mela_0827,val,1.7994332313537598,1.7519800662994385,0.04745316505432129,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0828,val,2.0472843647003174,2.0156126022338867,0.031671762466430664,0.0,"(512, 512, 473)","(512, 512, 10)"
mela_0829,val,1.1338443756103516,1.1001179218292236,0.03372645378112793,0.0,"(512, 512, 291)","(512, 512, 10)"
mela_0830,val,1.374471664428711,1.3544471263885498,0.018018484115600586,0.002006053924560547,"(512, 512, 334)","(512, 512, 10)"
mela_0831,val,2.0103282928466797,2.0058493614196777,0.004478931427001953,0.0,"(512, 512, 516)","(512, 512, 10)"
mela_0832,val,1.8194563388824463,1.768064260482788,0.0513920783996582,0.0,"(512, 512, 456)","(512, 512, 10)"
mela_0833,val,1.9003269672393799,1.8585717678070068,0.039750099182128906,0.0020051002502441406,"(512, 512, 473)","(512, 512, 10)"
mela_0834,val,2.5330395698547363,2.5015652179718018,0.03147435188293457,0.0,"(512, 512, 574)","(512, 512, 10)"
mela_0835,val,2.10010027885437,2.0370450019836426,0.06305527687072754,0.0,"(512, 512, 482)","(512, 512, 10)"
mela_0836,val,2.2608354091644287,2.221045970916748,0.03778219223022461,0.0020072460174560547,"(512, 512, 508)","(512, 512, 10)"
mela_0837,val,1.8606154918670654,1.8210265636444092,0.023812055587768555,0.015776872634887695,"(512, 512, 421)","(512, 512, 10)"
mela_0838,val,1.9233975410461426,1.891007900238037,0.03238964080810547,0.0,"(512, 512, 471)","(512, 512, 10)"
mela_0839,val,1.8377110958099365,1.805629014968872,0.03208208084106445,0.0,"(512, 512, 492)","(512, 512, 10)"
mela_0840,val,1.2849962711334229,1.2530627250671387,0.03193354606628418,0.0,"(512, 512, 335)","(512, 512, 10)"
mela_0841,val,1.9259612560272217,1.9102709293365479,0.015690326690673828,0.0,"(512, 512, 500)","(512, 512, 10)"
mela_0842,val,2.030001401901245,1.998133897781372,0.03186750411987305,0.0,"(512, 512, 526)","(512, 512, 10)"
mela_0843,val,1.6519675254821777,1.6043379306793213,0.04298758506774902,0.004642009735107422,"(512, 512, 415)","(512, 512, 10)"
mela_0844,val,5.367919921875,5.3520660400390625,0.0158538818359375,0.0,"(512, 512, 1367)","(512, 512, 10)"
mela_0845,val,1.9925506114959717,1.881488561630249,0.11106204986572266,0.0,"(512, 512, 475)","(512, 512, 10)"
mela_0846,val,1.8642261028289795,1.839571237564087,0.02379751205444336,0.0008573532104492188,"(512, 512, 426)","(512, 512, 10)"
mela_0847,val,2.245539426803589,2.220397710800171,0.02514171600341797,0.0,"(512, 512, 526)","(512, 512, 10)"
mela_0848,val,1.3871891498565674,1.352792739868164,0.03439640998840332,0.0,"(512, 512, 316)","(512, 512, 10)"
mela_0849,val,2.1275055408477783,2.0956342220306396,0.020247697830200195,0.011623620986938477,"(512, 512, 471)","(512, 512, 10)"
mela_0850,val,1.9045383930206299,1.8807594776153564,0.023778915405273438,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0851,val,2.1630520820617676,2.1315815448760986,0.031470537185668945,0.0,"(512, 512, 493)","(512, 512, 10)"
mela_0852,val,1.8024542331695557,1.786445140838623,0.016009092330932617,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0853,val,1.2756552696228027,1.2599024772644043,0.015752792358398438,0.0,"(512, 512, 340)","(512, 512, 10)"
mela_0854,val,2.029017686843872,2.0117721557617188,0.01724553108215332,0.0,"(512, 512, 563)","(512, 512, 10)"
mela_0855,val,2.5539190769195557,2.522155523300171,0.031763553619384766,0.0,"(512, 512, 663)","(512, 512, 10)"
mela_0856,val,1.5449814796447754,1.4971895217895508,0.04779195785522461,0.0,"(512, 512, 383)","(512, 512, 10)"
mela_0857,val,1.9903357028961182,1.974506139755249,0.01582956314086914,0.0,"(512, 512, 522)","(512, 512, 10)"
mela_0858,val,1.7069463729858398,1.675316333770752,0.03163003921508789,0.0,"(512, 512, 442)","(512, 512, 10)"
mela_0859,val,1.594552993774414,1.5588335990905762,0.03371310234069824,0.0020062923431396484,"(512, 512, 429)","(512, 512, 10)"
mela_0860,val,1.5027732849121094,1.471325397491455,0.015731096267700195,0.0157167911529541,"(512, 512, 393)","(512, 512, 10)"
mela_0861,val,1.1945836544036865,1.1695060729980469,0.023072242736816406,0.002005338668823242,"(512, 512, 295)","(512, 512, 10)"
mela_0862,val,1.7213692665100098,1.7056822776794434,0.015686988830566406,0.0,"(512, 512, 441)","(512, 512, 10)"
mela_0863,val,1.3464462757110596,1.3147728443145752,0.031673431396484375,0.0,"(512, 512, 351)","(512, 512, 10)"
mela_0864,val,1.761190414428711,1.7324016094207764,0.02678203582763672,0.0020067691802978516,"(512, 512, 427)","(512, 512, 10)"
mela_0865,val,2.3060033321380615,2.2749791145324707,0.03102421760559082,0.0,"(512, 512, 492)","(512, 512, 10)"
mela_0866,val,1.9780018329620361,1.9290027618408203,0.04899907112121582,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0867,val,1.5704710483551025,1.5518505573272705,0.01862049102783203,0.0,"(512, 512, 345)","(512, 512, 10)"
mela_0868,val,1.6843256950378418,1.6685600280761719,0.015765666961669922,0.0,"(512, 512, 380)","(512, 512, 10)"
mela_0869,val,2.1237754821777344,2.107903480529785,0.01587200164794922,0.0,"(512, 512, 462)","(512, 512, 10)"
mela_0870,val,6.47540020942688,6.4435155391693115,0.03188467025756836,0.0,"(512, 512, 1591)","(512, 512, 10)"
mela_0871,val,1.4563298225402832,1.3450047969818115,0.11132502555847168,0.0,"(512, 512, 349)","(512, 512, 10)"
mela_0872,val,1.7794013023376465,1.75624418258667,0.023157119750976562,0.0,"(512, 512, 461)","(512, 512, 10)"
mela_0873,val,1.6416616439819336,1.6257057189941406,0.01595592498779297,0.0,"(512, 512, 428)","(512, 512, 10)"
mela_0874,val,2.124784469604492,2.1043033599853516,0.020481109619140625,0.0,"(512, 512, 392)","(512, 512, 10)"
mela_0875,val,2.3952624797821045,2.3794381618499756,0.015824317932128906,0.0,"(512, 512, 528)","(512, 512, 10)"
mela_0876,val,1.311739444732666,1.2641258239746094,0.031876564025878906,0.015737056732177734,"(512, 512, 283)","(512, 512, 10)"
mela_0877,val,2.2374444007873535,2.2174153327941895,0.018026351928710938,0.002002716064453125,"(512, 512, 451)","(512, 512, 10)"
mela_0878,val,2.427367687225342,2.3929083347320557,0.03310275077819824,0.0013566017150878906,"(512, 512, 296)","(512, 512, 10)"
mela_0879,val,3.2425038814544678,3.2215378284454346,0.014449357986450195,0.006516695022583008,"(512, 512, 488)","(512, 512, 10)"
mela_0880,val,2.3874096870422363,2.3557097911834717,0.03169989585876465,0.0,"(512, 512, 446)","(512, 512, 10)"
